id,nombre,precio,calificacion,stock
4647,Producto_4647,138.45,3.0,36
3458,Producto_3458,139.81,3.0,59
1081,Producto_1081,143.36,3.0,21
3512,Producto_3512,144.22,3.0,43
3493,Producto_3493,145.19,3.0,44
2738,Producto_2738,145.63,3.0,9
2812,Producto_2812,146.34,3.0,79
807,Producto_807,148.76,3.0,60
4705,Producto_4705,150.34,3.0,75
2476,Producto_2476,151.66,3.0,41
2999,Producto_2999,153.61,3.0,57
424,Producto_424,154.38,3.0,74
4328,Producto_4328,154.79,3.0,20
891,Producto_891,155.17,3.0,72
1096,Producto_1096,156.49,3.0,55
439,Producto_439,156.74,3.0,76
972,Producto_972,157.57,3.0,82
2092,Producto_2092,157.71,3.0,69
1964,Producto_1964,158.87,3.0,62
3108,Producto_3108,159.47,3.0,7
3354,Producto_3354,159.85,3.0,54
734,Producto_734,161.07,3.0,74
3662,Producto_3662,161.51,3.0,70
2573,Producto_2573,161.53,3.0,46
3950,Producto_3950,162.2,3.0,66
2337,Producto_2337,164.82,3.0,62
2984,Producto_2984,165.0,3.0,51
699,Producto_699,165.43,3.0,9
2965,Producto_2965,167.95,3.0,50
2979,Producto_2979,168.21,3.0,4
4265,Producto_4265,168.59,3.0,58
1170,Producto_1170,168.93,3.0,76
588,Producto_588,169.99,3.0,75
4728,Producto_4728,170.59,3.0,1
4324,Producto_4324,171.51,3.0,15
4969,Producto_4969,172.15,3.0,23
2124,Producto_2124,174.16,3.0,83
3160,Producto_3160,174.83,3.0,50
544,Producto_544,176.34,3.0,9
895,Producto_895,176.84,3.0,43
647,Producto_647,177.19,3.0,86
4159,Producto_4159,177.53,3.0,58
1786,Producto_1786,178.29,3.0,22
2626,Producto_2626,179.42,3.0,54
634,Producto_634,182.37,3.0,62
1403,Producto_1403,183.4,3.0,62
4946,Producto_4946,185.71,3.0,85
2609,Producto_2609,186.52,3.0,67
2709,Producto_2709,187.58,3.0,32
3072,Producto_3072,189.55,3.0,21
2424,Producto_2424,194.83,3.0,45
621,Producto_621,195.36,3.0,61
1064,Producto_1064,195.63,3.0,70
3478,Producto_3478,196.87,3.0,8
4801,Producto_4801,196.93,3.0,99
170,Producto_170,198.37,3.0,30
594,Producto_594,198.46,3.0,15
1590,Producto_1590,198.83,3.0,37
3140,Producto_3140,200.1,3.0,97
2308,Producto_2308,200.12,3.0,48
1532,Producto_1532,200.22,3.0,68
1113,Producto_1113,202.66,3.0,59
2672,Producto_2672,203.25,3.0,49
3484,Producto_3484,204.46,3.0,27
2571,Producto_2571,204.67,3.0,8
3937,Producto_3937,205.54,3.0,55
3719,Producto_3719,205.68,3.0,1
1402,Producto_1402,206.77,3.0,66
2811,Producto_2811,207.64,3.0,69
3250,Producto_3250,208.13,3.0,83
1070,Producto_1070,208.2,3.0,91
755,Producto_755,208.6,3.0,39
4773,Producto_4773,209.06,3.0,55
3095,Producto_3095,209.24,3.0,34
217,Producto_217,211.26,3.0,52
4856,Producto_4856,213.56,3.0,69
759,Producto_759,214.96,3.0,54
4196,Producto_4196,215.39,3.0,23
4813,Producto_4813,216.01,3.0,41
4724,Producto_4724,218.39,3.0,60
3971,Producto_3971,218.5,3.0,93
1359,Producto_1359,218.67,3.0,10
4889,Producto_4889,218.84,3.0,73
871,Producto_871,218.87,3.0,98
2017,Producto_2017,219.07,3.0,11
1854,Producto_1854,219.12,3.0,48
3010,Producto_3010,219.44,3.0,70
3219,Producto_3219,220.09,3.0,35
2848,Producto_2848,220.45,3.0,10
4694,Producto_4694,221.84,3.0,41
4820,Producto_4820,222.46,3.0,87
4335,Producto_4335,222.46,3.0,82
3593,Producto_3593,224.19,3.0,83
3560,Producto_3560,226.65,3.0,3
926,Producto_926,226.67,3.0,80
1261,Producto_1261,229.05,3.0,41
745,Producto_745,229.2,3.0,29
312,Producto_312,229.45,3.0,71
2554,Producto_2554,230.32,3.0,10
3879,Producto_3879,230.74,3.0,68
300,Producto_300,230.99,3.0,42
287,Producto_287,233.94,3.0,100
1238,Producto_1238,233.99,3.0,65
453,Producto_453,234.59,3.0,2
2933,Producto_2933,235.48,3.0,92
1666,Producto_1666,236.38,3.0,54
1421,Producto_1421,238.47,3.0,46
3818,Producto_3818,240.65,3.0,92
2011,Producto_2011,240.65,3.0,95
1424,Producto_1424,242.47,3.0,67
2836,Producto_2836,242.74,3.0,66
2741,Producto_2741,243.38,3.0,57
1092,Producto_1092,243.93,3.0,74
4727,Producto_4727,244.57,3.0,16
3207,Producto_3207,244.89,3.0,89
4699,Producto_4699,247.7,3.0,71
3621,Producto_3621,252.75,3.0,83
2877,Producto_2877,254.63,3.0,36
2231,Producto_2231,254.92,3.0,6
2115,Producto_2115,255.19,3.0,48
3039,Producto_3039,255.63,3.0,0
2230,Producto_2230,255.85,3.0,67
3920,Producto_3920,256.04,3.0,33
542,Producto_542,256.73,3.0,42
1546,Producto_1546,256.99,3.0,100
2880,Producto_2880,257.52,3.0,83
124,Producto_124,257.59,3.0,3
2420,Producto_2420,257.82,3.0,43
3474,Producto_3474,258.55,3.0,4
59,Producto_59,259.84,3.0,92
4031,Producto_4031,260.28,3.0,61
4806,Producto_4806,260.88,3.0,64
2775,Producto_2775,262.05,3.0,54
238,Producto_238,263.65,3.0,56
893,Producto_893,264.18,3.0,62
2466,Producto_2466,264.22,3.0,60
364,Producto_364,266.92,3.0,75
4161,Producto_4161,267.22,3.0,67
2001,Producto_2001,267.42,3.0,14
2393,Producto_2393,270.6,3.0,0
2036,Producto_2036,274.77,3.0,8
2473,Producto_2473,274.92,3.0,32
4226,Producto_4226,276.13,3.0,17
4708,Producto_4708,279.36,3.0,66
3509,Producto_3509,281.75,3.0,23
2938,Producto_2938,281.94,3.0,20
4357,Producto_4357,283.3,3.0,65
1053,Producto_1053,284.52,3.0,30
999,Producto_999,285.13,3.0,62
1937,Producto_1937,285.28,3.0,86
2411,Producto_2411,286.1,3.0,20
3735,Producto_3735,286.58,3.0,94
1364,Producto_1364,286.86,3.0,83
100,Producto_100,286.91,3.0,85
4026,Producto_4026,287.03,3.0,64
3776,Producto_3776,287.93,3.0,96
2404,Producto_2404,288.32,3.0,62
800,Producto_800,288.34,3.0,10
1753,Producto_1753,289.29,3.0,36
1340,Producto_1340,289.87,3.0,100
4713,Producto_4713,291.26,3.0,68
3389,Producto_3389,292.6,3.0,42
2728,Producto_2728,296.56,3.0,26
2524,Producto_2524,297.27,3.0,32
774,Producto_774,297.78,3.0,51
646,Producto_646,299.97,3.0,70
1834,Producto_1834,300.33,3.0,46
4968,Producto_4968,301.24,3.0,56
2145,Producto_2145,301.74,3.0,42
4148,Producto_4148,304.14,3.0,65
2668,Producto_2668,307.44,3.0,79
136,Producto_136,308.07,3.0,71
2801,Producto_2801,309.31,3.0,14
2778,Producto_2778,309.79,3.0,52
4359,Producto_4359,310.22,3.0,85
2951,Producto_2951,310.86,3.0,60
4124,Producto_4124,312.71,3.0,96
3442,Producto_3442,313.26,3.0,10
1312,Producto_1312,314.37,3.0,76
4786,Producto_4786,315.91,3.0,89
363,Producto_363,317.85,3.0,12
1687,Producto_1687,320.75,3.0,77
87,Producto_87,320.78,3.0,46
578,Producto_578,320.88,3.0,68
2923,Producto_2923,321.05,3.0,3
1197,Producto_1197,321.17,3.0,7
4980,Producto_4980,323.06,3.0,63
4356,Producto_4356,323.76,3.0,27
3159,Producto_3159,324.47,3.0,83
1473,Producto_1473,324.53,3.0,66
4331,Producto_4331,325.16,3.0,81
3412,Producto_3412,326.83,3.0,36
1877,Producto_1877,327.94,3.0,50
499,Producto_499,328.9,3.0,49
1229,Producto_1229,328.94,3.0,3
3744,Producto_3744,329.45,3.0,65
4866,Producto_4866,330.75,3.0,2
3631,Producto_3631,331.09,3.0,36
687,Producto_687,332.5,3.0,100
670,Producto_670,332.64,3.0,1
556,Producto_556,332.85,3.0,86
143,Producto_143,338.83,3.0,94
770,Producto_770,340.52,3.0,11
2286,Producto_2286,341.39,3.0,71
3430,Producto_3430,341.9,3.0,67
4900,Producto_4900,342.53,3.0,99
1252,Producto_1252,342.63,3.0,48
1750,Producto_1750,343.73,3.0,43
2702,Producto_2702,345.52,3.0,74
1975,Producto_1975,345.9,3.0,22
4828,Producto_4828,346.29,3.0,67
3205,Producto_3205,346.62,3.0,5
310,Producto_310,347.37,3.0,0
2642,Producto_2642,350.26,3.0,22
3729,Producto_3729,350.61,3.0,69
963,Producto_963,351.37,3.0,24
2453,Producto_2453,351.67,3.0,49
3390,Producto_3390,352.19,3.0,47
4546,Producto_4546,353.62,3.0,34
3982,Producto_3982,354.37,3.0,64
4542,Producto_4542,354.64,3.0,74
1914,Producto_1914,354.66,3.0,85
2263,Producto_2263,355.52,3.0,53
4845,Producto_4845,356.0,3.0,62
4345,Producto_4345,357.86,3.0,38
1386,Producto_1386,358.08,3.0,47
4704,Producto_4704,358.97,3.0,42
2816,Producto_2816,359.67,3.0,4
2759,Producto_2759,360.46,3.0,55
2485,Producto_2485,361.41,3.0,28
3182,Producto_3182,366.88,3.0,8
2931,Producto_2931,367.0,3.0,85
534,Producto_534,368.24,3.0,59
1322,Producto_1322,369.11,3.0,17
3967,Producto_3967,369.55,3.0,67
4624,Producto_4624,369.79,3.0,95
814,Producto_814,371.08,3.0,97
1262,Producto_1262,371.55,3.0,8
767,Producto_767,371.7,3.0,67
373,Producto_373,373.42,3.0,60
1973,Producto_1973,375.09,3.0,40
4965,Producto_4965,375.78,3.0,35
822,Producto_822,376.85,3.0,91
4390,Producto_4390,378.65,3.0,61
4974,Producto_4974,379.89,3.0,100
2863,Producto_2863,381.8,3.0,75
1808,Producto_1808,381.86,3.0,1
1800,Producto_1800,381.93,3.0,8
2492,Producto_2492,382.71,3.0,22
2385,Producto_2385,383.58,3.0,35
2914,Producto_2914,386.0,3.0,41
3985,Producto_3985,391.79,3.0,96
2345,Producto_2345,392.92,3.0,13
3650,Producto_3650,393.63,3.0,1
3795,Producto_3795,395.4,3.0,11
2041,Producto_2041,398.75,3.0,13
1005,Producto_1005,399.22,3.0,61
2832,Producto_2832,400.32,3.0,35
4888,Producto_4888,400.38,3.0,19
3839,Producto_3839,401.91,3.0,19
4334,Producto_4334,402.11,3.0,36
2996,Producto_2996,403.49,3.0,69
3880,Producto_3880,404.33,3.0,62
967,Producto_967,404.36,3.0,9
3027,Producto_3027,404.92,3.0,39
2686,Producto_2686,405.93,3.0,11
3424,Producto_3424,406.55,3.0,20
4878,Producto_4878,408.7,3.0,97
1040,Producto_1040,409.29,3.0,90
2885,Producto_2885,409.72,3.0,78
2108,Producto_2108,410.17,3.0,59
3961,Producto_3961,410.74,3.0,9
386,Producto_386,412.18,3.0,15
98,Producto_98,412.18,3.0,94
707,Producto_707,412.72,3.0,43
1563,Producto_1563,413.15,3.0,80
1878,Producto_1878,413.23,3.0,37
75,Producto_75,413.51,3.0,40
103,Producto_103,414.26,3.0,6
3617,Producto_3617,414.44,3.0,15
3766,Producto_3766,414.45,3.0,89
4766,Producto_4766,414.8,3.0,42
2572,Producto_2572,415.01,3.0,33
1711,Producto_1711,415.33,3.0,81
1120,Producto_1120,416.05,3.0,24
149,Producto_149,417.54,3.0,96
2786,Producto_2786,417.65,3.0,4
2266,Producto_2266,419.32,3.0,84
1963,Producto_1963,420.59,3.0,35
4391,Producto_4391,421.14,3.0,70
1810,Producto_1810,421.65,3.0,100
4723,Producto_4723,423.21,3.0,28
1597,Producto_1597,423.91,3.0,42
256,Producto_256,424.99,3.0,63
1707,Producto_1707,425.56,3.0,62
2500,Producto_2500,425.8,3.0,95
1957,Producto_1957,427.87,3.0,45
2369,Producto_2369,429.22,3.0,41
1507,Producto_1507,430.77,3.0,82
1630,Producto_1630,431.75,3.0,44
2178,Producto_2178,432.41,3.0,74
430,Producto_430,432.85,3.0,8
2783,Producto_2783,434.07,3.0,67
2403,Producto_2403,434.81,3.0,42
4235,Producto_4235,435.15,3.0,59
2365,Producto_2365,438.04,3.0,54
1102,Producto_1102,438.06,3.0,48
2291,Producto_2291,438.67,3.0,48
2820,Producto_2820,439.2,3.0,46
2002,Producto_2002,439.28,3.0,55
539,Producto_539,440.18,3.0,84
2100,Producto_2100,442.21,3.0,44
418,Producto_418,442.84,3.0,48
1248,Producto_1248,445.6,3.0,82
4024,Producto_4024,449.19,3.0,46
4548,Producto_4548,451.63,3.0,60
2422,Producto_2422,453.01,3.0,34
3114,Producto_3114,454.95,3.0,63
1451,Producto_1451,457.97,3.0,0
3965,Producto_3965,459.02,3.0,93
1954,Producto_1954,462.43,3.0,7
2428,Producto_2428,463.68,3.0,83
2616,Producto_2616,464.09,3.0,87
4629,Producto_4629,465.16,3.0,1
4732,Producto_4732,466.08,3.0,49
4864,Producto_4864,467.72,3.0,43
1720,Producto_1720,468.03,3.0,10
3853,Producto_3853,472.0,3.0,79
2758,Producto_2758,472.45,3.0,87
4173,Producto_4173,472.97,3.0,84
1705,Producto_1705,473.29,3.0,40
3056,Producto_3056,476.16,3.0,55
1434,Producto_1434,476.24,3.0,92
4804,Producto_4804,478.14,3.0,97
2534,Producto_2534,480.29,3.0,92
3233,Producto_3233,480.48,3.0,43
977,Producto_977,480.49,3.0,10
3814,Producto_3814,481.43,3.0,35
3951,Producto_3951,481.94,3.0,45
3262,Producto_3262,483.73,3.0,24
389,Producto_389,485.7,3.0,87
1309,Producto_1309,486.57,3.0,83
4745,Producto_4745,486.64,3.0,3
3229,Producto_3229,487.55,3.0,2
1459,Producto_1459,489.92,3.0,97
3671,Producto_3671,490.33,3.0,33
4466,Producto_4466,493.26,3.0,54
1426,Producto_1426,495.35,3.0,29
156,Producto_156,495.56,3.0,59
4568,Producto_4568,496.27,3.0,69
3222,Producto_3222,496.35,3.0,79
2788,Producto_2788,498.73,3.0,96
1037,Producto_1037,498.89,3.0,16
1067,Producto_1067,498.93,3.0,54
4135,Producto_4135,502.47,3.0,11
139,Producto_139,509.59,3.0,98
1899,Producto_1899,509.67,3.0,74
1583,Producto_1583,510.84,3.0,0
4421,Producto_4421,512.83,3.0,16
327,Producto_327,512.84,3.0,41
722,Producto_722,513.09,3.0,36
3642,Producto_3642,513.24,3.0,29
1464,Producto_1464,514.19,3.0,53
4076,Producto_4076,515.24,3.0,89
2957,Producto_2957,515.26,3.0,1
2464,Producto_2464,515.83,3.0,22
883,Producto_883,515.94,3.0,48
4580,Producto_4580,516.59,3.0,74
3368,Producto_3368,516.78,3.0,31
3501,Producto_3501,517.96,3.0,12
3138,Producto_3138,519.71,3.0,29
4156,Producto_4156,520.57,3.0,63
4545,Producto_4545,522.29,3.0,23
3898,Producto_3898,523.2,3.0,97
2661,Producto_2661,523.93,3.0,44
1983,Producto_1983,524.37,3.0,9
3591,Producto_3591,526.38,3.0,27
639,Producto_639,526.44,3.0,68
1353,Producto_1353,526.71,3.0,3
1804,Producto_1804,527.46,3.0,63
873,Producto_873,527.59,3.0,27
3143,Producto_3143,530.01,3.0,35
4181,Producto_4181,531.59,3.0,86
878,Producto_878,534.04,3.0,33
3088,Producto_3088,534.35,3.0,52
2977,Producto_2977,535.43,3.0,18
3626,Producto_3626,536.59,3.0,62
3892,Producto_3892,537.18,3.0,15
2498,Producto_2498,538.89,3.0,31
2136,Producto_2136,539.49,3.0,42
1304,Producto_1304,542.45,3.0,78
1842,Producto_1842,543.0,3.0,40
4757,Producto_4757,543.65,3.0,23
2398,Producto_2398,544.74,3.0,65
2835,Producto_2835,546.76,3.0,55
113,Producto_113,547.46,3.0,29
747,Producto_747,547.67,3.0,79
3938,Producto_3938,548.58,3.0,1
2330,Producto_2330,549.58,3.0,78
2872,Producto_2872,549.95,3.0,68
2234,Producto_2234,551.69,3.0,59
3476,Producto_3476,551.92,3.0,0
1169,Producto_1169,555.28,3.0,41
4905,Producto_4905,556.78,3.0,76
477,Producto_477,557.12,3.0,55
2072,Producto_2072,558.06,3.0,32
950,Producto_950,558.07,3.0,40
1985,Producto_1985,558.84,3.0,100
3127,Producto_3127,559.42,3.0,36
604,Producto_604,561.1,3.0,22
2020,Producto_2020,561.23,3.0,28
2401,Producto_2401,562.71,3.0,51
1215,Producto_1215,564.02,3.0,7
4222,Producto_4222,564.91,3.0,18
272,Producto_272,564.96,3.0,36
1048,Producto_1048,564.98,3.0,81
3165,Producto_3165,565.18,3.0,14
1569,Producto_1569,566.26,3.0,58
579,Producto_579,566.55,3.0,26
4406,Producto_4406,568.81,3.0,51
215,Producto_215,568.95,3.0,42
2165,Producto_2165,570.72,3.0,80
3019,Producto_3019,572.01,3.0,34
323,Producto_323,574.7,3.0,44
3730,Producto_3730,575.63,3.0,16
2121,Producto_2121,575.64,3.0,45
1045,Producto_1045,576.27,3.0,82
928,Producto_928,577.58,3.0,12
4169,Producto_4169,580.77,3.0,70
671,Producto_671,581.94,3.0,4
4701,Producto_4701,582.89,3.0,11
3078,Producto_3078,583.42,3.0,83
3228,Producto_3228,583.6,3.0,68
31,Producto_31,585.68,3.0,73
2436,Producto_2436,586.02,3.0,50
199,Producto_199,586.24,3.0,43
4752,Producto_4752,586.32,3.0,21
3850,Producto_3850,587.02,3.0,89
4229,Producto_4229,587.6,3.0,86
946,Producto_946,587.67,3.0,24
4128,Producto_4128,587.82,3.0,55
721,Producto_721,588.63,3.0,0
366,Producto_366,588.82,3.0,53
4317,Producto_4317,592.15,3.0,35
2833,Producto_2833,593.16,3.0,37
198,Producto_198,594.08,3.0,50
4101,Producto_4101,595.15,3.0,11
1382,Producto_1382,597.34,3.0,40
4591,Producto_4591,597.8,3.0,0
3090,Producto_3090,598.22,3.0,4
733,Producto_733,599.57,3.0,85
437,Producto_437,600.76,3.0,5
766,Producto_766,601.01,3.0,24
92,Producto_92,601.89,3.0,89
3462,Producto_3462,602.31,3.0,18
3670,Producto_3670,602.79,3.0,98
2665,Producto_2665,602.89,3.0,15
2909,Producto_2909,603.48,3.0,69
642,Producto_642,604.15,3.0,68
3780,Producto_3780,604.73,3.0,8
1299,Producto_1299,608.68,3.0,20
2220,Producto_2220,610.07,3.0,83
2796,Producto_2796,610.55,3.0,5
258,Producto_258,611.51,3.0,21
1605,Producto_1605,614.82,3.0,88
357,Producto_357,615.39,3.0,16
1117,Producto_1117,616.0,3.0,26
570,Producto_570,618.05,3.0,63
2649,Producto_2649,619.5,3.0,50
4149,Producto_4149,621.51,3.0,47
4113,Producto_4113,622.34,3.0,30
4138,Producto_4138,622.76,3.0,46
715,Producto_715,623.72,3.0,56
189,Producto_189,624.17,3.0,90
3304,Producto_3304,626.68,3.0,95
2166,Producto_2166,627.87,3.0,59
2300,Producto_2300,630.18,3.0,59
532,Producto_532,630.3,3.0,19
2445,Producto_2445,630.75,3.0,77
3053,Producto_3053,632.04,3.0,45
1819,Producto_1819,632.2,3.0,94
66,Producto_66,632.26,3.0,22
2490,Producto_2490,632.63,3.0,49
2032,Producto_2032,632.71,3.0,79
1277,Producto_1277,632.92,3.0,10
1795,Producto_1795,633.67,3.0,54
1456,Producto_1456,634.04,3.0,58
713,Producto_713,634.58,3.0,77
4475,Producto_4475,634.93,3.0,26
4023,Producto_4023,636.13,3.0,12
3893,Producto_3893,636.22,3.0,61
546,Producto_546,637.12,3.0,57
309,Producto_309,638.41,3.0,2
336,Producto_336,638.48,3.0,15
4739,Producto_4739,639.12,3.0,83
4108,Producto_4108,639.86,3.0,83
2160,Producto_2160,642.39,3.0,10
4474,Producto_4474,643.92,3.0,53
4424,Producto_4424,643.96,3.0,21
870,Producto_870,644.24,3.0,21
3688,Producto_3688,645.87,3.0,60
880,Producto_880,647.28,3.0,57
3648,Producto_3648,650.47,3.0,75
4120,Producto_4120,650.57,3.0,53
1446,Producto_1446,650.62,3.0,32
3552,Producto_3552,650.63,3.0,56
4496,Producto_4496,653.06,3.0,93
108,Producto_108,653.79,3.0,26
2031,Producto_2031,654.57,3.0,42
2956,Producto_2956,655.79,3.0,75
1337,Producto_1337,658.84,3.0,8
1488,Producto_1488,659.45,3.0,67
3658,Producto_3658,660.19,3.0,19
4696,Producto_4696,660.5,3.0,92
3151,Producto_3151,661.06,3.0,21
4554,Producto_4554,661.29,3.0,72
2141,Producto_2141,663.07,3.0,30
518,Producto_518,663.08,3.0,76
2418,Producto_2418,663.26,3.0,92
2019,Producto_2019,663.69,3.0,57
3947,Producto_3947,663.71,3.0,13
4282,Producto_4282,663.92,3.0,50
4038,Producto_4038,664.44,3.0,94
3883,Producto_3883,666.8,3.0,21
689,Producto_689,667.94,3.0,27
1956,Producto_1956,668.93,3.0,73
1775,Producto_1775,673.07,3.0,36
3333,Producto_3333,673.38,3.0,2
3577,Producto_3577,674.31,3.0,3
1568,Producto_1568,675.13,3.0,22
811,Producto_811,677.72,3.0,99
1057,Producto_1057,678.59,3.0,13
1992,Producto_1992,680.28,3.0,99
1354,Producto_1354,684.16,3.0,30
3421,Producto_3421,686.35,3.0,77
3015,Producto_3015,688.58,3.0,58
2716,Producto_2716,688.99,3.0,98
4441,Producto_4441,690.99,3.0,29
836,Producto_836,691.02,3.0,41
4926,Producto_4926,691.11,3.0,74
456,Producto_456,694.16,3.0,73
2406,Producto_2406,694.88,3.0,20
265,Producto_265,695.49,3.0,68
1100,Producto_1100,696.26,3.0,73
3944,Producto_3944,698.87,3.0,87
2342,Producto_2342,699.28,3.0,77
548,Producto_548,699.31,3.0,37
565,Producto_565,701.96,3.0,29
2828,Producto_2828,702.17,3.0,75
3803,Producto_3803,702.43,3.0,85
3502,Producto_3502,705.41,3.0,85
1296,Producto_1296,705.93,3.0,15
271,Producto_271,707.04,3.0,82
4919,Producto_4919,707.52,3.0,57
355,Producto_355,708.06,3.0,65
538,Producto_538,709.12,3.0,74
2198,Producto_2198,709.88,3.0,92
2028,Producto_2028,710.81,3.0,60
2681,Producto_2681,710.97,3.0,55
4658,Producto_4658,712.44,3.0,75
1863,Producto_1863,712.5,3.0,60
1428,Producto_1428,712.96,3.0,14
4493,Producto_4493,716.72,3.0,48
3970,Producto_3970,716.88,3.0,94
512,Producto_512,717.75,3.0,73
3498,Producto_3498,718.01,3.0,64
4604,Producto_4604,718.11,3.0,85
4665,Producto_4665,718.79,3.0,80
801,Producto_801,719.39,3.0,6
4504,Producto_4504,721.75,3.0,35
1573,Producto_1573,723.7,3.0,11
593,Producto_593,724.34,3.0,90
2204,Producto_2204,724.6,3.0,69
2037,Producto_2037,725.98,3.0,18
429,Producto_429,728.86,3.0,23
3798,Producto_3798,728.94,3.0,52
4653,Producto_4653,728.97,3.0,95
2861,Producto_2861,731.3,3.0,71
2447,Producto_2447,732.07,3.0,63
186,Producto_186,732.28,3.0,3
3855,Producto_3855,733.24,3.0,96
440,Producto_440,733.81,3.0,5
1942,Producto_1942,735.45,3.0,3
2205,Producto_2205,736.15,3.0,29
1490,Producto_1490,737.49,3.0,43
2323,Producto_2323,737.62,3.0,43
1061,Producto_1061,738.01,3.0,37
1588,Producto_1588,739.63,3.0,31
2375,Producto_2375,740.47,3.0,54
3314,Producto_3314,742.88,3.0,4
3172,Producto_3172,743.75,3.0,94
4569,Producto_4569,743.88,3.0,19
3418,Producto_3418,744.27,3.0,18
469,Producto_469,747.76,3.0,51
495,Producto_495,749.67,3.0,55
3417,Producto_3417,750.12,3.0,64
1943,Producto_1943,752.47,3.0,40
1727,Producto_1727,753.28,3.0,61
3302,Producto_3302,754.37,3.0,39
3052,Producto_3052,754.74,3.0,58
1160,Producto_1160,754.83,3.0,60
1887,Producto_1887,755.27,3.0,80
1159,Producto_1159,756.29,3.0,58
4612,Producto_4612,757.73,3.0,48
1580,Producto_1580,758.99,3.0,78
1542,Producto_1542,761.14,3.0,16
3620,Producto_3620,761.56,3.0,82
4911,Producto_4911,764.43,3.0,70
4758,Producto_4758,764.83,3.0,17
4261,Producto_4261,765.43,3.0,67
2510,Producto_2510,766.6,3.0,82
1602,Producto_1602,767.57,3.0,75
4783,Producto_4783,767.65,3.0,55
128,Producto_128,768.58,3.0,49
4060,Producto_4060,770.11,3.0,62
4787,Producto_4787,770.25,3.0,52
3809,Producto_3809,771.61,3.0,42
438,Producto_438,771.73,3.0,43
154,Producto_154,772.11,3.0,8
4223,Producto_4223,772.91,3.0,80
223,Producto_223,776.32,3.0,83
4603,Producto_4603,776.81,3.0,70
3026,Producto_3026,776.83,3.0,67
88,Producto_88,778.29,3.0,64
2034,Producto_2034,778.38,3.0,19
4741,Producto_4741,779.23,3.0,88
3536,Producto_3536,779.33,3.0,97
151,Producto_151,779.8,3.0,1
4473,Producto_4473,780.12,3.0,3
4037,Producto_4037,780.74,3.0,32
3492,Producto_3492,780.75,3.0,94
945,Producto_945,783.61,3.0,96
4693,Producto_4693,783.83,3.0,42
1760,Producto_1760,784.96,3.0,49
1321,Producto_1321,785.31,3.0,13
415,Producto_415,787.51,3.0,37
461,Producto_461,790.21,3.0,32
4251,Producto_4251,790.29,3.0,28
2328,Producto_2328,791.81,3.0,96
2367,Producto_2367,791.92,3.0,51
712,Producto_712,792.67,3.0,4
610,Producto_610,792.73,3.0,71
297,Producto_297,793.34,3.0,15
3349,Producto_3349,794.87,3.0,21
4443,Producto_4443,796.7,3.0,91
3595,Producto_3595,797.38,3.0,4
2376,Producto_2376,797.93,3.0,67
846,Producto_846,799.56,3.0,98
3018,Producto_3018,799.79,3.0,20
1054,Producto_1054,802.89,3.0,92
3451,Producto_3451,804.12,3.0,84
2701,Producto_2701,804.31,3.0,96
354,Producto_354,805.81,3.0,95
466,Producto_466,807.01,3.0,82
4116,Producto_4116,807.63,3.0,74
2346,Producto_2346,808.17,3.0,70
4830,Producto_4830,808.92,3.0,5
3867,Producto_3867,809.44,3.0,79
1536,Producto_1536,809.61,3.0,61
2705,Producto_2705,810.63,3.0,2
3281,Producto_3281,811.36,3.0,7
1849,Producto_1849,811.86,3.0,75
3706,Producto_3706,811.87,3.0,58
257,Producto_257,813.33,3.0,7
3167,Producto_3167,814.53,3.0,14
4639,Producto_4639,814.74,3.0,51
2608,Producto_2608,815.17,3.0,75
1293,Producto_1293,815.72,3.0,76
3537,Producto_3537,816.43,3.0,36
509,Producto_509,816.9,3.0,93
3270,Producto_3270,818.85,3.0,44
4051,Producto_4051,818.99,3.0,84
2439,Producto_2439,819.47,3.0,60
72,Producto_72,820.49,3.0,13
268,Producto_268,822.06,3.0,50
4719,Producto_4719,822.39,3.0,10
2304,Producto_2304,824.56,3.0,75
3343,Producto_3343,825.22,3.0,30
1654,Producto_1654,827.94,3.0,73
513,Producto_513,828.27,3.0,74
2295,Producto_2295,828.76,3.0,34
4887,Producto_4887,829.01,3.0,22
4033,Producto_4033,830.36,3.0,95
2860,Producto_2860,831.39,3.0,98
37,Producto_37,831.39,3.0,84
3065,Producto_3065,833.81,3.0,2
506,Producto_506,835.83,3.0,86
4098,Producto_4098,835.84,3.0,41
2785,Producto_2785,836.17,3.0,31
4681,Producto_4681,840.16,3.0,41
4369,Producto_4369,844.0,3.0,52
4893,Producto_4893,844.07,3.0,64
3294,Producto_3294,848.66,3.0,62
2683,Producto_2683,850.15,3.0,33
2708,Producto_2708,851.56,3.0,51
1642,Producto_1642,853.33,3.0,64
3068,Producto_3068,853.62,3.0,28
1376,Producto_1376,854.98,3.0,36
3825,Producto_3825,855.88,3.0,21
1924,Producto_1924,855.91,3.0,68
39,Producto_39,856.14,3.0,74
2144,Producto_2144,856.69,3.0,52
603,Producto_603,857.16,3.0,68
3194,Producto_3194,857.42,3.0,37
3305,Producto_3305,858.2,3.0,38
555,Producto_555,858.47,3.0,32
726,Producto_726,859.35,3.0,89
2513,Producto_2513,860.04,3.0,37
2764,Producto_2764,860.11,3.0,70
318,Producto_318,860.83,3.0,24
1848,Producto_1848,865.66,3.0,37
1533,Producto_1533,867.22,3.0,69
2481,Producto_2481,867.98,3.0,27
61,Producto_61,868.54,3.0,21
